CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,CarbonIntensity,EnergyIntensity,WaterIntensity,ESG_Avg,ESG_Std,Profit_Growth,Size,Efficiency,Year_norm,Revenue_growth_company,ESG_Class,Industry_enc,Region_enc,ESG_Class5
21,Company_21,Energy,Asia,2017,7.567138829389274,15.4,8.427159068712257,0.1,31.8,25.5,37.2,32.7,14.49533599684701,13.2913644423937,16.79792063887311,1.636349773,1.736371566,1.636349773,56.6,9.70772888,-18.5,15.33646017,2.669588078,3.0,-0.001486175,1.0,1,1,1
21,Company_21,Energy,Asia,2018,7.614262811243919,28.5,9.258606589385671,4.8,33.4,27.2,38.3,34.8,14.53130724099557,13.32733562608843,16.83389190873132,1.629841548,1.72886729,1.629841548,56.5,9.59739548,148.32,15.57712152,2.943023242,4.0,0.010057399,1.0,1,1,1
21,Company_21,Energy,Asia,2019,7.618791492377822,31.7,9.081824949740756,0.5,33.7,29.1,36.7,35.3,14.52221669894942,13.31824507846184,16.82480134800372,1.634878847,1.734606601,1.634878847,56.93333333,9.811387941,-103.68,15.17765778,3.107763546,5.0,-0.007038855,1.0,1,1,1
21,Company_21,Energy,Asia,2020,7.659878664642379,25.4,9.144147149241384,4.2,33.6,29.2,36.5,35.0,14.56270600698331,13.3587342605716,16.86529067839033,1.62998063,1.729132344,1.62998063,57.16666667,11.04415381,93.89,15.29637381,3.275772808,6.0,0.005809946,1.0,1,1,1
21,Company_21,Energy,Asia,2021,7.525963372877588,18.2,8.738719435594035,-12.5,34.4,26.9,40.6,35.7,14.4449208693112,13.24094929066821,16.74750549334789,1.627852862,1.726874802,1.627852862,58.9,13.16396597,22.86,15.14823747,3.628634376,7.0,0.001310562,1.0,1,1,1
21,Company_21,Energy,Asia,2022,7.410468082637578,16.6,8.414274137408396,-10.9,35.7,27.8,39.7,39.4,14.3227046557145,13.11873319626276,16.62528921276565,1.621642378,1.720113257,1.621642378,60.96666667,14.3151435,93.6,15.75330223,3.324313805,8.0,0.005595539,1.0,1,1,1
21,Company_21,Energy,Asia,2023,7.451415885841701,11.6,8.0949582524321,4.2,36.6,29.6,41.3,38.9,14.35126260113204,13.14729108430909,16.65384716741984,1.625537677,1.724760077,1.625537677,62.3,13.09312797,-136.24,15.46901906,3.750500491,9.0,-0.007573802,1.0,1,1,1
21,Company_21,Energy,Asia,2024,7.11525713430639,13.5,7.360167584197468,-28.6,36.8,28.9,43.4,38.2,14.02016405697872,12.81619331713908,16.32274844913303,1.635832184,1.737311766,1.635832184,64.56666667,12.65082343,-360.0,14.80655172,3.66014305,10.0,-0.022245362,1.0,1,1,1
21,Company_21,Energy,Asia,2025,7.004337376828381,16.6,8.028618176585066,-10.5,37.0,31.3,42.1,37.7,13.89225935435586,12.68828858749728,16.1948436323618,1.364109246,1.438074187,1.30959974,49.73333333,32.40282909,-6.12,20.48955666,2.176864581,1.0,-0.00033006,0.0,1,1,1
22,Company_22,Manufacturing,Latin America,2015,6.253059284796445,7.9,6.584791392385716,4.101196581196581,51.5,67.8,37.4,49.2,11.63345228855101,11.92113214486706,14.44685461942758,1.359735642,1.432964962,1.305768261,50.9,31.30670855,187.11,20.67622836,1.996742541,2.0,0.010045596,0.0,4,3,2
22,Company_22,Manufacturing,Latin America,2016,6.311190196268436,10.2,6.191134742236549,6.0,52.2,71.7,37.4,47.7,11.653897978656,11.94157766269367,14.4673003402843,1.354471744,1.427316082,1.300788043,51.33333333,32.70081548,100.47,20.84397605,2.070319424,3.0,0.005284846,0.0,4,3,2
22,Company_22,Manufacturing,Latin America,2017,6.372978434393633,12.2,6.374002150572442,6.4,53.0,74.5,36.5,48.0,11.6875163839021,11.97519614689985,14.50091927369087,1.358097143,1.431263338,1.304176247,51.73333333,30.65294983,-74.62,20.11262864,1.921132005,4.0,-0.00439903,0.0,4,3,2
22,Company_22,Manufacturing,Latin America,2018,6.455355783684759,15.1,7.030061403366105,8.6,53.5,75.0,37.4,48.2,11.76459660739886,12.05227673609779,14.57799978237674,1.354476646,1.4273569,1.300766467,52.73333333,31.57060869,69.16,20.4720907,1.913624334,5.0,0.003923273,0.0,4,3,2
22,Company_22,Manufacturing,Latin America,2019,6.529710766449965,13.9,7.320196000826726,7.7,52.5,73.4,35.7,48.3,11.85582415051993,12.14350444869486,14.66922836631421,1.34919725,1.421331194,1.296037079,55.4,30.85790012,188.49,20.78538385,1.904434826,6.0,0.010346339,1.0,4,3,2
22,Company_22,Manufacturing,Latin America,2020,6.602859225795668,15.9,7.513545568323831,7.6,53.1,72.6,38.5,48.1,11.93701341973969,12.22469418345796,14.75041815557363,1.351915427,1.423990211,1.298798853,55.76666667,28.65263222,18.8,20.75093341,2.443579808,7.0,0.000820885,1.0,4,3,2
22,Company_22,Manufacturing,Latin America,2021,6.70527183036423,19.0,7.747035368490043,10.8,52.7,71.9,40.2,46.1,12.04641373990934,12.33409463924977,14.8598191659263,1.350312953,1.422389943,1.297194762,56.83333333,29.23120479,0.0,21.19709735,2.277277802,8.0,-3.04683e-05,1.0,4,3,2
22,Company_22,Manufacturing,Latin America,2022,6.693199744854461,17.5,7.173115052429426,-1.2,56.1,76.2,41.7,50.4,11.99064859703741,12.27832911900328,14.80405359559348,1.346754563,1.418069651,1.294197831,56.56666667,30.35890863,297.0,21.60719662,2.829367555,9.0,0.010683609,1.0,4,3,2
22,Company_22,Manufacturing,Latin America,2023,6.826653677545096,11.8,7.636076534549736,14.3,59.2,81.5,44.0,52.0,12.06645936710398,12.35414000226842,14.87986454167264,1.34281297,1.414020196,1.290335752,56.73333333,31.79014522,48.3,21.33251798,3.307921054,10.0,0.001514891,1.0,4,3,2
22,Company_22,Manufacturing,Latin America,2024,6.861501894464675,9.0,7.308274844697287,3.5,59.5,82.1,44.1,52.2,12.09498353051242,12.3826640664081,14.90838887210952,2.041079277,2.396785493,1.968472656,38.0,26.03977726,-78.44,12.99418886,1.637502333,1.0,-0.01170448,0.0,4,3,2
22,Company_22,Manufacturing,Latin America,2025,6.918398439080617,11.8,7.70124540823811,5.9,60.1,85.0,43.3,52.1,12.11907199575573,12.40675256822248,14.93247746528557,2.034644841,2.386783066,1.962766491,37.5,25.15790134,74.12,13.13245548,1.666956434,2.0,0.010132421,0.0,4,3,3
23,Company_23,Healthcare,Asia,2015,6.949856455000773,11.9,7.447693003291575,7.130495867768596,50.7,50.8,42.1,59.2,11.38522390295491,11.38522390295491,12.07836483431908,2.042876209,2.397180656,1.97055572,39.46666667,26.84945685,-27.69,12.78599917,1.092495202,3.0,-0.006114025,0.0,3,1,2
23,Company_23,Healthcare,Asia,2016,6.959588427622155,19.8,7.791026828399058,1.0,53.3,53.8,43.6,62.3,11.36907818897207,11.36907818897207,12.06221959597663,2.042361365,2.395254068,1.970329031,37.26666667,27.38363258,19.76,12.77253897,1.16477184,4.0,0.004000478,0.0,3,1,2
23,Company_23,Healthcare,Asia,2017,6.940222469119639,15.3,8.1459555818573,-1.9,56.0,55.2,47.9,64.9,11.3376931202268,11.3376931202268,12.03083374738861,2.058160487,2.417303613,1.984852321,39.23333333,27.41793817,-71.69,12.74033317,1.045025707,5.0,-0.017403758,0.0,3,1,2
23,Company_23,Healthcare,Asia,2018,6.92990808362327,18.5,8.406552091314486,-1.0,56.6,53.8,48.6,67.4,11.3397535225019,11.3397535225019,12.03289535223011,2.062903185,2.423956399,1.989205115,40.43333333,26.55566481,-22.44,12.61240578,1.066264081,6.0,-0.005290411,0.0,3,1,2
23,Company_23,Healthcare,Asia,2019,6.999604932612016,20.6,8.577516591399343,7.2,56.5,54.0,48.4,67.1,11.40824693892683,11.40824693892683,12.10138801252331,2.069912055,2.43423166,1.995547254,41.53333333,24.31158846,-40.88,12.31069263,1.155021517,7.0,-0.008965777,0.0,3,1,2
23,Company_23,Healthcare,Asia,2020,6.950335726517255,21.6,8.227322058051318,-4.8,56.9,53.5,49.3,68.0,11.36295686139208,11.36295686139208,12.05609823294633,2.057813625,2.418914981,1.984105742,43.6,23.76278603,46.4,12.30428257,1.254595571,8.0,0.008912381,0.0,3,1,2
23,Company_23,Healthcare,Asia,2021,6.990716799696484,22.9,8.305657013143744,4.1,57.2,54.5,47.7,69.3,11.39473297049702,11.39473297049702,12.08787452373746,2.07141062,2.438315018,1.996518238,47.23333333,23.62463404,-84.48,12.28304109,1.402233299,9.0,-0.015816321,0.0,3,1,2
23,Company_23,Healthcare,Asia,2022,6.999878567857943,25.4,8.14835890712986,0.9,58.9,55.6,47.7,73.4,11.39477236084696,11.39477236084696,12.08791391430905,2.074000457,2.441771216,1.99893123,49.43333333,25.49790841,-15.15,12.5587647,1.613181707,10.0,-0.002355783,0.0,3,1,2
23,Company_23,Healthcare,Asia,2023,7.039046664663313,23.4,8.71425556653169,4.0,60.9,57.8,48.5,76.6,11.41481637185991,11.41481637185991,12.10795748544431,1.462346167,1.541610723,1.462346167,54.83333333,31.45064917,119.54,18.34579548,1.589532203,1.0,0.00947377,1.0,3,1,3
23,Company_23,Healthcare,Asia,2024,6.985734320298725,26.2,8.48328474316505,-5.2,62.3,58.4,51.6,76.9,11.355574335831,11.355574335831,12.0487156643413,1.457842898,1.536704161,1.457842898,56.0,32.16348862,61.64,18.4692755,1.524558194,2.0,0.005114001,1.0,3,1,3
23,Company_23,Healthcare,Asia,2025,6.830334132013552,25.0,7.976217590699363,-14.4,64.6,61.4,53.8,78.5,11.17328040024911,11.17328040024911,11.86641985630965,1.460191182,1.539030644,1.460191182,55.46666667,31.27576271,3.78,18.98105117,2.14971429,3.0,0.000276967,1.0,3,1,3
24,Company_24,Technology,Middle East,2015,9.374370658797886,19.2,11.1160072280788,9.194736842105264,49.8,84.2,21.6,43.7,12.79288105431799,12.28205728421461,13.48602698365374,1.450483579,1.527704361,1.450483579,56.1,30.80568129,537.32,19.15348917,2.963404907,4.0,0.020962005,1.0,6,4,2
24,Company_24,Technology,Middle East,2016,9.371276549582747,20.4,11.1182801116369,-0.3,49.7,84.8,20.9,43.5,12.7834449913977,12.2726213324301,13.47659090887093,1.453350584,1.531063814,1.453350584,57.3,30.19205193,-163.9,19.56943818,3.341077134,5.0,-0.006336995,1.0,6,4,2
24,Company_24,Technology,Middle East,2017,9.46541660467905,18.9,11.21081175559545,9.9,50.9,85.4,24.3,43.0,12.87046432111891,12.35964058416819,13.56361034385863,1.445471021,1.521551321,1.445471021,57.23333333,29.3500142,736.39,19.61787468,3.8306527,6.0,0.021463578,1.0,6,4,2
24,Company_24,Technology,Middle East,2018,9.515439876465033,19.7,11.32853617188227,5.1,51.3,88.1,25.5,40.4,12.88839444248995,12.37757041928931,13.58154035944385,1.438068261,1.513447943,1.438068261,57.56666667,30.97907896,303.6,20.09565098,3.75187622,7.0,0.00929459,1.0,6,4,2
24,Company_24,Technology,Middle East,2019,9.47358117524819,18.2,10.63904746172768,-4.1,51.7,86.5,28.6,40.1,12.86604352859541,12.35521954157163,13.55918941698856,1.439568323,1.514790044,1.439568323,54.56666667,32.37411517,68.8,20.47831044,3.733161107,8.0,0.002100126,1.0,6,4,2
24,Company_24,Technology,Middle East,2020,9.51074862202159,18.2,10.96134208073204,3.8,52.7,88.2,27.7,42.3,12.88208689198967,12.37126287891658,13.57523267378789,1.437329427,1.512467059,1.437329427,54.83333333,32.72465941,34.5,19.81188168,3.739828453,9.0,0.001119,1.0,6,4,2
24,Company_24,Technology,Middle East,2021,9.609150048417506,18.3,11.17623380427731,10.3,55.4,89.5,29.4,47.3,12.96463881887374,12.4538147562314,13.65778471150484,1.422412344,1.495513516,1.422412344,56.3,32.96558812,879.0,20.28643191,3.163884468,10.0,0.027858247,1.0,6,4,2
24,Company_24,Technology,Middle East,2022,9.617038053486892,23.5,11.13389535305914,0.8,55.8,87.1,30.9,49.3,13.00142210977948,12.49059799075719,13.69456804892416,1.537500916,1.631849573,1.537500916,60.83333333,31.68790516,138.6,14.84318763,1.497293162,1.0,0.016454585,1.0,6,4,2
24,Company_24,Technology,Middle East,2023,9.616745038561014,21.9,11.58035231087897,0.0,56.8,88.4,30.7,51.4,12.98561538850487,12.47479129345661,13.67876142252499,1.522875225,1.615034185,1.522875225,61.53333333,32.07340539,261.67,15.53473041,1.82152861,2.0,0.023761342,1.0,6,4,2
24,Company_24,Technology,Middle East,2024,9.719486586323285,27.5,11.88771003526001,10.8,56.6,88.3,27.8,53.6,13.0897629099858,12.5789384571085,13.78290895409365,1.512887411,1.603773765,1.512887411,63.1,31.96513726,176.49,16.55391955,2.084843223,3.0,0.014002794,1.0,6,4,2
24,Company_24,Technology,Middle East,2025,9.734210544462968,32.2,11.5983074318586,1.5,56.7,91.0,28.2,51.0,13.07122417640694,12.56039988576795,13.76437030449694,1.503431147,1.592639995,1.503431147,63.36666667,31.79816557,175.56,16.03040416,1.467203097,4.0,0.018804593,1.0,6,4,2
25,Company_25,Utilities,Middle East,2015,6.549936824341326,10.1,6.899924699866949,2.01196261682243,36.9,19.4,65.6,25.8,13.29549702096426,12.82549443458924,15.59808063375284,1.493213661,1.580610832,1.493213661,63.8,31.44185109,94.5,15.79599571,0.680875846,5.0,0.02073079,1.0,8,4,1
25,Company_25,Utilities,Middle East,2016,6.47327322180348,10.6,6.520915634997138,-7.4,38.0,20.3,67.9,25.8,13.21246382828855,12.74246133220301,15.51504734947762,1.483245663,1.568874854,1.483245663,64.8,30.72002604,119.26,16.40783087,0.827700628,6.0,0.020647289,1.0,8,4,1
25,Company_25,Utilities,Middle East,2017,6.538863151104813,10.9,6.593592329280758,6.8,37.5,16.3,65.3,30.9,13.30426417902657,12.83426148350652,15.60684783808305,1.475129448,1.559319924,1.475129448,65.23333333,30.37998244,136.16,16.95079903,1.117447156,7.0,0.017089837,1.0,8,4,1
25,Company_25,Utilities,Middle East,2018,6.49888437773914,7.1,6.28711478920894,-3.9,39.4,14.4,67.8,36.2,13.27641628102308,12.80641378331591,15.57899991673072,1.468154483,1.551108656,1.468154483,64.8,30.78587338,157.2,17.60664316,1.436135756,8.0,0.014903893,1.0,8,4,1
25,Company_25,Utilities,Middle East,2019,6.524883019526607,7.6,6.247655952468392,2.6,37.2,10.7,65.4,35.7,13.32616899023779,12.85616643761106,15.62875259880069,1.456475943,1.537359851,1.456475943,65.96666667,29.76446427,255.73,17.5541646,1.248594773,9.0,0.025596463,1.0,8,4,1
25,Company_25,Utilities,Middle East,2020,6.411325535499879,6.7,6.329007638730688,-10.7,39.2,13.4,68.0,36.3,13.19553688451013,12.72553437059123,15.49812037886687,1.44721799,1.526460768,1.44721799,67.56666667,28.32425345,176.54,18.15322645,1.040343167,10.0,0.020710325,1.0,8,4,1
25,Company_25,Utilities,Middle East,2021,6.377406988727283,6.8,6.234998788069926,-3.3,40.4,14.2,67.3,39.8,13.15597318652729,12.68597060158563,15.45855648099509,1.40226343,1.488894219,1.338420075,76.43333333,24.38777016,189.0,17.14519139,2.187202818,1.0,0.013009088,1.0,8,4,1
25,Company_25,Utilities,Middle East,2022,6.320228580285876,7.3,5.990464046774399,-5.6,41.5,16.8,65.4,42.4,13.08231733175787,12.61231478500459,15.38490050957007,1.398622857,1.484277177,1.335498863,77.56666667,22.73880677,129.6,17.077821,1.668252416,2.0,0.011400151,1.0,8,4,1
25,Company_25,Utilities,Middle East,2023,6.376556865408209,8.0,5.927725706140976,5.8,43.6,19.4,66.9,44.5,13.12176559877028,12.65176309019363,15.42434893071037,1.397127826,1.482529855,1.334189754,76.56666667,23.99173469,34.08,17.03115669,1.749585514,3.0,0.002954345,1.0,8,4,1
25,Company_25,Utilities,Middle East,2024,6.275703197782002,8.8,6.007337896264272,-9.6,47.2,22.6,69.7,49.4,12.99955825214013,12.52955588923734,15.30214135516344,1.389715364,1.47364209,1.327864499,78.03333333,23.76895735,243.27,17.85872736,1.925198489,4.0,0.017579717,1.0,8,4,2
25,Company_25,Utilities,Middle East,2025,6.260919001285442,10.1,6.297845696992248,-1.5,49.4,22.5,73.2,52.6,12.98514886756593,12.51514652304245,15.28773180405819,1.384383019,1.466969544,1.323519871,77.83333333,24.5300496,306.02,18.43403844,2.549767636,5.0,0.016228936,1.0,8,4,2
26,Company_26,Healthcare,Asia,2015,8.662643273434288,15.3,9.27561299859238,7.130495867768596,53.3,87.7,42.5,29.6,12.73280892090632,12.73280892090632,13.42595462514229,1.383140134,1.465649982,1.322333535,78.33333333,25.79483152,15.76,18.07598287,2.345035197,6.0,0.000929967,1.0,3,1,2
26,Company_26,Healthcare,Asia,2016,8.744711160996454,13.9,9.601084320236286,8.6,54.8,90.0,45.1,29.4,12.78779484758291,12.78779484758291,13.48094049107059,1.38040678,1.462327827,1.320034019,79.86666667,24.84558982,119.04,18.20216047,2.269205949,7.0,0.007187795,1.0,3,1,2
26,Company_26,Healthcare,Asia,2017,8.789431622374165,13.4,9.679843876180236,4.6,56.0,91.5,47.7,28.8,12.81361046581558,12.81361046581558,13.50675614847596,1.374997694,1.455753294,1.315483913,79.63333333,24.11852677,217.1,18.46088627,1.945655773,8.0,0.014432487,1.0,3,1,2
26,Company_26,Healthcare,Asia,2018,8.79186600927438,18.9,10.18918515723364,0.2,55.5,89.8,48.0,28.6,12.83780522044361,12.83780522044361,13.53095120474569,1.369743079,1.449366565,1.311063483,80.8,23.35465692,252.2,19.27056628,2.228536447,9.0,0.014218492,1.0,3,1,2
26,Company_26,Healthcare,Asia,2019,8.976161151041708,26.6,10.17732802044,20.2,56.1,89.9,48.8,29.6,13.01977435095313,13.01977435095313,13.71292053428023,1.365508898,1.444220234,1.307501576,81.7,22.34345542,185.5,18.63282035,1.987246545,10.0,0.011589492,1.0,3,1,2
26,Company_26,Healthcare,Asia,2020,8.919279263674241,29.8,10.6501589122088,-5.5,57.3,89.9,51.7,30.3,12.96283972229598,12.96283972229598,13.65598572990323,1.911200468,2.078954252,1.66154889,25.13333333,30.30385014,-240.24,15.30807878,1.992470755,1.0,-0.024993281,0.0,3,1,2
26,Company_26,Healthcare,Asia,2021,9.110718911944602,34.9,10.50715576866064,21.1,57.2,88.7,52.4,30.6,13.16928016885874,13.16928016885874,13.86242639525144,1.902964941,2.069660826,1.654887692,27.03333333,31.85221081,66.27,14.84420204,1.952214762,2.0,0.006346264,0.0,3,1,2
26,Company_26,Healthcare,Asia,2022,9.195399308106882,34.5,10.90025166856016,8.8,57.5,91.2,51.3,30.2,13.22361189035513,13.22361189035513,13.91675816720625,1.911333097,2.079996512,1.660327891,28.56666667,28.95519527,-140.13,14.98681574,2.423542389,3.0,-0.011665484,0.0,3,1,2
26,Company_26,Healthcare,Asia,2023,9.214710807693718,34.4,11.2635996295558,2.0,54.6,89.4,48.9,25.4,13.26520578765397,13.26520578765397,13.95835218801201,1.92904696,2.100867491,1.673343376,26.5,28.69721241,-232.47,15.27315821,2.697245718,4.0,-0.018374551,0.0,3,1,2
26,Company_26,Healthcare,Asia,2024,9.225022066512166,34.5,10.5868596118928,1.0,54.8,90.7,47.2,26.6,13.25939568466949,13.25939568466949,13.952541993287,1.934767713,2.107437109,1.677800911,25.63333333,29.54070638,-51.0,14.15929837,2.151247016,5.0,-0.004916131,0.0,3,1,2
26,Company_26,Healthcare,Asia,2025,9.482015006282149,30.0,10.80441690017758,29.3,56.3,93.0,46.7,29.2,13.4873351869658,13.4873351869658,14.18048160388761,1.977759272,2.158523635,1.708745806,26.6,29.11923763,-391.28,14.05935577,2.192045035,6.0,-0.044782203,0.0,3,1,2
27,Company_27,Healthcare,Europe,2015,7.227662498728654,14.2,7.915421185947423,7.130495867768596,59.2,91.0,47.7,39.0,11.25777640817575,11.25777640817575,11.95091713544494,1.983617024,2.165719525,1.712612183,28.36666667,29.22487525,-94.08,14.05657028,2.964530038,7.0,-0.007348432,0.0,3,2,2
27,Company_27,Healthcare,Europe,2016,7.346590686565407,11.0,7.496596942732769,12.6,60.8,97.3,45.2,40.0,11.29538990941168,11.29538990941168,11.98853087490419,1.984000581,2.166266721,1.71275224,29.66666667,28.86768666,-11.82,13.83613167,2.982332246,8.0,-0.000897638,0.0,3,2,3
27,Company_27,Healthcare,Europe,2017,7.521155541451827,13.7,8.0135748658996,19.1,61.5,98.5,45.0,41.1,11.45378143403796,11.45378143403796,12.14692330994366,2.000001151,2.185509564,1.723927836,30.66666667,28.78303899,-155.87,13.55444796,2.203350323,9.0,-0.017478004,0.0,3,2,3
27,Company_27,Healthcare,Europe,2018,7.626472735653612,15.9,8.927446816256198,11.1,63.1,100.0,45.4,43.9,11.53799459203598,11.53799459203598,12.23113689637157,2.008044206,2.194402157,1.730706512,28.9,29.12747844,-43.21,13.86875773,2.306312246,10.0,-0.004558645,0.0,3,2,3
27,Company_27,Healthcare,Europe,2019,7.769885451896856,11.4,8.260518709393082,15.4,63.4,100.0,47.2,42.9,11.68148779627277,11.68148779627277,12.37463032998962,1.980619276,2.161474197,1.71147108,26.46666667,31.55223183,36.72,12.72900385,0.540775034,1.0,0.014753671,0.0,3,2,3
27,Company_27,Healthcare,Europe,2020,7.930961317200417,5.4,7.865034391533603,17.5,63.8,100.0,48.1,43.3,11.84261978331198,11.84261978331198,12.53576336814782,1.984248257,2.166104064,1.713610558,28.1,31.17755603,-10.8,12.3407849,0.45313982,2.0,-0.005503727,0.0,3,2,3
27,Company_27,Healthcare,Europe,2021,8.094714163948813,6.7,8.313116702819253,17.8,64.8,100.0,51.0,43.4,12.00644967878633,12.00644967878633,12.69959350174921,1.989495406,2.171941488,1.71797925,29.2,31.1684135,-5.46,12.51417715,0.393995876,3.0,-0.003235311,0.0,3,2,3
27,Company_27,Healthcare,Europe,2022,8.233051511040445,9.2,8.717747516471253,14.8,65.2,100.0,51.9,43.8,12.14481673074025,12.14481673074025,12.83796125336927,1.978668093,2.159163126,1.710055478,29.76666667,34.70019212,15.54,12.35702234,0.314824359,4.0,0.010809456,0.0,3,2,3
27,Company_27,Healthcare,Europe,2023,8.355756029538005,12.0,9.250887128621969,13.1,64.8,100.0,51.5,42.9,12.26754067628316,12.26754067628316,12.96068550588282,1.976845262,2.156691803,1.709197582,29.03333333,35.37037367,4.56,11.73333705,0.283817688,5.0,0.003605829,0.0,3,2,3
27,Company_27,Healthcare,Europe,2024,8.569633827355672,10.7,8.984530769904854,23.9,66.0,100.0,53.1,44.8,12.48146551409641,12.48146551409641,13.17461098628891,1.958312432,2.135060527,1.695275894,29.63333333,34.04355054,-26.25,14.52575814,-0.308288789,6.0,0.017530462,0.0,3,2,3
27,Company_27,Healthcare,Europe,2025,8.74711372700947,9.1,9.40611272649426,19.4,67.5,100.0,55.0,47.7,12.65898034357066,12.65898034357066,13.35212593468731,1.945012791,2.11961069,1.685176011,30.2,33.94952135,-17.6,14.09528636,-0.290036547,7.0,0.012315082,0.0,3,2,3
28,Company_28,Technology,Latin America,2015,7.898336823436542,21.6,9.498672233269462,9.194736842105264,74.6,98.8,48.3,76.7,11.13291755513108,10.62210021767564,11.82605742418351,1.929674591,2.101539572,1.673904831,32.43333333,34.90004776,29.0,12.72761266,0.35687084,8.0,0.015901676,0.0,6,3,3
28,Company_28,Technology,Latin America,2016,8.00108698320632,17.5,9.144104411002406,10.8,76.4,100.0,51.3,78.0,11.21963167625087,10.70881543829742,11.91277215260506,1.917650444,2.087349845,1.665103482,32.06666667,35.62307305,-4.7,15.56820381,-0.070474819,9.0,0.012761279,0.0,6,3,4
28,Company_28,Technology,Latin America,2017,8.092300585641974,13.5,8.985520416281028,9.6,77.6,99.5,54.1,79.1,11.31807656768424,10.80725823465585,12.01121706502135,1.902479102,2.069386804,1.6540867,31.76666667,36.05833237,21.42,13.18364096,0.235672497,10.0,0.016726128,0.0,6,3,4
28,Company_28,Technology,Latin America,2018,8.116208033329778,14.2,8.91494865645435,2.4,76.6,99.7,51.8,78.2,11.33938008463334,10.82856159792988,12.03252072284122,1.803694513,1.954592413,1.579127654,23.7,11.52215258,-90.16,15.4058664,0.701866767,1.0,-0.021580078,0.0,6,3,4
28,Company_28,Technology,Latin America,2019,8.25888867500844,15.9,9.599838686562268,15.3,78.0,100.0,52.8,81.3,11.47750448368373,10.96668507623308,12.17064596592066,1.806825707,1.959138713,1.580152908,26.86666667,10.47870857,-12.07,14.46505794,0.215064831,2.0,-0.009290844,0.0,6,3,4
28,Company_28,Technology,Latin America,2020,8.39292165086665,21.4,10.04111678752417,14.3,77.8,99.5,51.2,82.8,11.61901821248087,11.10819858430512,12.3121604466518,1.818193256,1.973326467,1.587323442,27.96666667,11.58461624,21.44,17.03071872,-0.206161837,3.0,-0.018179305,0.0,6,3,4
28,Company_28,Technology,Latin America,2021,8.400726788618284,19.7,9.675256079672971,0.8,78.3,100.0,49.8,85.2,11.61938237936324,11.1085627490045,12.31252506484417,1.869780561,2.034389093,1.624809844,28.0,9.701546269,21.6,14.91899796,-0.082032735,4.0,-0.05756295,0.0,6,3,4
28,Company_28,Technology,Latin America,2022,8.461109493979322,19.2,9.741050972588711,6.2,79.9,100.0,52.1,87.5,11.67977291290088,11.16895236709426,12.37291586180832,1.911298115,2.083780424,1.654609859,29.73333333,9.151138363,2.84,15.38262775,-0.01432611,5.0,-0.04565003,0.0,6,3,4
28,Company_28,Technology,Latin America,2023,8.58322434801903,16.7,9.87766192332477,13.0,79.6,100.0,53.0,85.9,11.80191368404101,11.29109355308081,12.49505711948879,1.908023324,2.080249951,1.651715558,29.7,11.74776575,-2.4,15.47148586,-0.343316954,6.0,0.001484584,0.0,6,3,4
28,Company_28,Technology,Latin America,2024,8.705264851301873,19.4,10.56530143236294,13.0,80.8,100.0,54.8,87.6,11.92397627727966,11.41315485220874,12.61711981159011,1.919221683,2.094059356,1.659028359,28.63333333,14.76154915,25.74,13.84505371,-0.377565348,7.0,-0.01493423,0.0,6,3,4
28,Company_28,Technology,Latin America,2025,8.8061544453664,17.5,9.826665901684722,10.6,81.7,100.0,56.8,88.3,12.02488224873346,11.51406082021048,12.71802643268047,1.94108721,2.119984898,1.674851893,28.46666667,13.10318028,75.4,12.78109109,-0.772666215,8.0,-0.022694817,0.0,6,3,4
29,Company_29,Transportation,Oceania,2015,7.360994161895142,11.2,8.144853333739901,4.273846153846153,25.0,6.2,58.4,10.6,13.90304357387666,12.11128877719966,15.10701574603225,1.941803338,2.120599657,1.675718885,28.2,14.46962335,-1.64,14.34307593,-0.608872402,9.0,0.000566934,0.0,7,6,0
29,Company_29,Transportation,Oceania,2016,7.1770187659099,14.3,8.131060011607564,-16.8,25.2,6.5,60.1,8.8,13.71672162430615,11.92496756384661,14.92069367802517,1.943701824,2.122596322,1.677471204,28.7,15.66748225,2.08,14.97623455,-0.772652501,10.0,-0.000548873,0.0,7,6,0
29,Company_29,Transportation,Oceania,2017,7.222566018822171,14.1,7.621636025928989,4.7,27.0,9.5,63.8,7.8,13.74428992113551,11.95253560622117,14.9482619523121,2.124323371,2.504415827,2.046739081,52.46666667,37.93604267,21.32,11.08051815,0.676796127,1.0,0.008425761,0.0,7,6,0
29,Company_29,Transportation,Oceania,2018,7.138311290011801,17.3,7.848504449688666,-8.1,28.6,12.1,62.0,11.6,13.64369062557782,11.85193733114345,14.84766258680397,2.123302379,2.503146015,2.045768899,51.96666667,37.19735654,1.6,11.0254667,0.659856615,2.0,0.000655126,0.0,7,6,0
29,Company_29,Transportation,Oceania,2019,7.007148022860171,18.9,8.266010183070781,-12.3,26.5,11.3,59.6,8.6,13.51711759484035,11.72536472927775,14.7210894827358,2.113838236,2.490506962,2.036952777,51.96666667,36.95163506,23.32,11.65349717,0.719775375,3.0,0.008428882,0.0,7,6,0
